section,period,dimension,count,year_built_matches
by_model,,SRT,1,
by_model_estimated_new_aircraft,,SR22T,979,979
by_model_estimated_new_aircraft,,SR22,494,494
by_model_estimated_new_aircraft,,SR20,423,423
by_model_estimated_new_aircraft,,SF50,302,302
by_model_estimated_new_aircraft_lagged,,SR22T,1411,
by_model_estimated_new_aircraft_lagged,,SR22,724,
by_model_estimated_new_aircraft_lagged,,SR20,566,
by_model_estimated_new_aircraft_lagged,,SF50,416,
by_state,,FL,846,
by_state,,CA,747,
by_state,,TX,686,
by_state,,DE,538,
by_state,,AZ,310,
by_state,,GA,284,
by_state,,TN,282,
by_state,,NC,249,
by_state,,OK,229,
by_state,,NY,215,
by_state,,OH,215,
by_state,,MT,214,
by_state,,WY,213,
by_state,,CO,209,
by_state,,UT,207,
by_state,,MI,185,
by_state,,VA,182,
by_state,,MN,182,
by_state,,PA,180,
by_state,,NV,162,
by_state,,IN,156,
by_state,,SC,152,
by_state,,WA,152,
by_state,,WI,150,
by_state,,MA,145,
by_state,,IL,135,
by_state,,LA,130,
by_state,,AL,120,
by_state,,MO,107,
by_state,,OR,102,
by_state,,AR,98,
by_state,,NJ,92,
by_state,,IA,87,
by_state,,KY,85,
by_state,,KS,78,
by_state,,MD,72,
by_state,,NE,60,
by_state,,MS,59,
by_state,,NM,56,
by_state,,CT,54,
by_state,,NH,52,
by_state,,ND,51,
by_state,,ID,40,
by_state,,ME,32,
by_state,,WV,31,
by_state,,SD,22,
by_state,,VT,12,
by_state,,RI,10,
by_state,,DC,9,
by_state,,PR,7,
by_state,,HI,7,
by_state,,AK,4,
by_state,,VI,1,
